Duration,Start,Automated,Manual
4.811,515.659,interesting people but to be honest with,interesting people but to be honest with
4.811,517.789,you some of them I left,you some of them I left
4.08,520.47,after 5-10 minutes it just was not a,after 5-10 minutes it just was not a
5.07,522.6,good fit for me and what I've learned,good fit for me and what I've learned
5.82,524.55,from this experience of going to so many,from this experience of going to so many
5.46,527.67,networking events is that you really,networking events is that you really
7.53,530.37,need to identify specific events that,need to identify specific events that
7.47,533.13,really related to you and by doing that,really related to you and by doing that
5.22,537.9,it will increase the possibility of you,it will increase the possibility of you
5.76,540.6,meeting like-minded individuals in the,meeting like-minded individuals in the
6.93,543.12,same sector and for these networking,same sector and for these networking
6.27,546.36,events under I think you could relate it,events under I think you could relate it
5.1,550.05,to me when I moved here I have no,to me when I moved here I have no
5.4,552.63,connections with professionals in in my,connections with professionals in in my
6.78,555.15,industry and they had to start building,industry and they had to start building
6.45,558.03,that from scratch actually and some of,that from scratch actually and some of
5.31,561.93,the people I met at these networking,the people I met at these networking
5.91,564.48,events became good friends of mine now,events became good friends of mine now
7.35,567.24,and I think the last thing about,and I think the last thing about
6.69,570.39,networking events is that it will help,networking events is that it will help
4.38,574.59,you feel comfortable talking to,you feel comfortable talking to
4.08,577.08,strangers and that's what you really,strangers and that's what you really
4.83,578.97,want to have when you go for job,want to have when you go for job
5.61,581.16,interviews right so you have to be,interviews right so you have to be
5.13,583.8,really confident you want to be really,really confident you want to be really
3.99,586.77,calm when you talk to strangers let's,calm when you talk to strangers let's
3.99,588.93,say imagine the,say imagine the
3.9,590.76,interview panel is sitting in front of,interview panel is sitting in front of
3.93,592.92,you so you just have practice,you so you just have practice
4.38,594.66,how do you find those of networking,how do you find those of networking
6.93,596.85,opportunities I found it through meetup,opportunities I found it through meetup
8.04,599.04,group up the website and also even,group up the website and also even
5.64,603.78,bright as well Facebook Google just go,bright as well Facebook Google just go
4.77,607.08,online and type in the let's say for,online and type in the let's say for
6.78,609.42,example about what a professional I did,example about what a professional I did
5.94,611.85,water water networking events or,water water networking events or
6.42,616.2,environmental events in the hedges,environmental events in the hedges
8.37,617.79,winter my last point here is I went to,winter my last point here is I went to
6.66,622.62,Temple the temple a Thai temple and I,Temple the temple a Thai temple and I
6.54,626.16,went to this temple called what San Fran,went to this temple called what San Fran
7.14,629.28,in in San Francisco and the reason why I,in in San Francisco and the reason why I
6.06,632.7,went that is because the job search you,went that is because the job search you
5.37,636.42,know process could be challenging some,know process could be challenging some
6.48,638.76,time and to be honest I feel dying I,time and to be honest I feel dying I
6.3,641.79,feel down sometimes so I went there to,feel down sometimes so I went there to
6.54,645.24,kind of make me feel motivated again and,kind of make me feel motivated again and
5.84,648.09,it's about mentality you know you want,it's about mentality you know you want
3.83,651.78,to feel motivated,to feel motivated
5.94,653.93,most of the time throughout the process,most of the time throughout the process
7.53,655.61,and I was among four three times so I,and I was among four three times so I
6.06,659.87,know this works Coon thank you so much,know this works Coon thank you so much
5.07,663.14,for bringing up the part about going to,for bringing up the part about going to
5.04,665.93,Temple yes actually it really helps,Temple yes actually it really helps
6.45,668.21,going you know when you're feeling low,going you know when you're feeling low
6.0,670.97,and demotivated going to a place where,and demotivated going to a place where
4.53,674.66,you have faith in someone or in,you have faith in someone or in
11.91,676.97,superpower it it actually really,superpower it it actually really
12.959,679.19,relieves you you really need to find a,relieves you you really need to find a
5.49,688.88,way for you to break that cycle you know,way for you to break that cycle you know
5.721,692.149,throughout the process is challenging,throughout the process is challenging
6.63,694.37,and and for me again it's not about,and and for me again it's not about
6.7,697.87,applying for hundreds of hundreds of,applying for hundreds of hundreds of
6.51,701.0,jobs it's to find a job that is that,jobs it's to find a job that is that
5.55,704.57,fits you very well and spend the time to,fits you very well and spend the time to
5.82,707.51,tell your application make the best,tell your application make the best
6.0,710.12,application you could do and for me,application you could do and for me
5.79,713.33,after I did this realization of you know,after I did this realization of you know
6.06,716.12,doing something new find new strategy I,doing something new find new strategy I
5.25,719.12,actually applied for two jobs and one of,actually applied for two jobs and one of
5.279,722.18,them was what I don't all jobs so and I,them was what I don't all jobs so and I
6.33,724.37,got it and you you just have to be,got it and you you just have to be
5.011,727.459,motivated and Coonan where at the end of,motivated and Coonan where at the end of
4.8,730.7,the podcast and is there anything else,the podcast and is there anything else
7.4,732.47,you want to say before we wrap up if you,you want to say before we wrap up if you
4.37,735.5,have further questions feel free to,have further questions feel free to
3.799,740.75,[Music],[Music]
3.079,741.47,[Applause],[Applause]
4.541,747.339,those of our audience who would like to,those of our audience who would like to
4.23,749.69,get in touch with Queen when you email,get in touch with Queen when you email
4.41,751.88,him or send a message on LinkedIn please,him or send a message on LinkedIn please
3.9,753.92,make sure to mention podcast at the end,make sure to mention podcast at the end
4.71,756.29,of the day in the subject line so that,of the day in the subject line so that
5.16,757.82,way Coon would understand that okay this,way Coon would understand that okay this
3.959,761.0,email is coming from an audience of the,email is coming from an audience of the
4.92,762.98,podcast at the end of the day and kun,podcast at the end of the day and kun
6.0,764.959,please convey both of our special thanks,please convey both of our special thanks
4.98,767.9,to Keene for helping us technically odd,to Keene for helping us technically odd
7.981,770.959,to record the podcast on your end thank,to record the podcast on your end thank
8.37,772.88,you so much Jim and please do subscribe,you so much Jim and please do subscribe
5.13,778.94,to our channel at the end of the day and,to our channel at the end of the day and
4.11,781.25,do visit our website that is podcast at,do visit our website that is podcast at
3.6,784.07,the end of the date or comment please,the end of the date or comment please
4.47,785.36,feel free to reach out to our guest,feel free to reach out to our guest
3.9,787.67,email addresses right in there this cup,email addresses right in there this cup
6.87,789.83,sorry thank you so much for tuning to,sorry thank you so much for tuning to
7.47,791.57,our podcast until next week bye hey guys,our podcast until next week bye hey guys
5.34,796.7,a quick note if you have a personal,a quick note if you have a personal
4.92,799.04,story that you think might be helpful to,story that you think might be helpful to
3.96,802.04,the newly arriving immigrants in the US,the newly arriving immigrants in the US
4.05,803.96,please contact us we would love to,please contact us we would love to
4.41,806.0,feature you in our podcast go to our,feature you in our podcast go to our
5.37,808.01,website podcast at the end of the day,website podcast at the end of the day
5.49,810.41,calm and write to us by going to the,calm and write to us by going to the
4.56,813.38,feedback section and by the way if you,feedback section and by the way if you
4.38,815.9,love this podcast you can support us,love this podcast you can support us
4.62,817.94,with a small donation your help,with a small donation your help
5.04,820.28,will enable us to continue producing,will enable us to continue producing
7.19,822.56,more episodes the link to support our,more episodes the link to support our
4.43,825.32,podcast is in the description below,podcast is in the description below
