Duration,Start,Automated,Manual
4.68,746.03,somehow the universe is like here you go,somehow the universe is like here you go
5.91,748.07,make the story you want you ever in a,make the story you want you ever in a
5.4,750.71,new Avenue don't be afraid like you know,new Avenue don't be afraid like you know
4.08,753.98,if it was like back when I started in,if it was like back when I started in
4.98,756.11,the 90s it was a lot harder to tell your,the 90s it was a lot harder to tell your
5.52,758.06,story yeah these days there's no excuse,story yeah these days there's no excuse
6.12,761.09,for it right because the internet what,for it right because the internet what
5.76,763.58,it has done for us is so amazing like I,it has done for us is so amazing like I
5.88,767.21,wrote one article for a journal back in,wrote one article for a journal back in
6.27,769.34,like 97 when I was like 16 years old and,like 97 when I was like 16 years old and
4.29,773.09,that was like one of the only few ways,that was like one of the only few ways
3.93,775.61,you can like kind of tell your story,you can like kind of tell your story
4.83,777.38,right but now we live in the YouTube,right but now we live in the YouTube
5.63,779.54,world true we are Spotify you guys have,world true we are Spotify you guys have
6.45,782.21,your podcast right right so you know,your podcast right right so you know
6.07,785.17,there's no way that people will run out,there's no way that people will run out
5.46,788.66,of ideas to tell their stories if you,of ideas to tell their stories if you
5.04,791.24,look you know there's a lot of resources,look you know there's a lot of resources
4.05,794.12,so there is really no excuse and you,so there is really no excuse and you
2.49,796.28,don't have to be a filmmaker to tell,don't have to be a filmmaker to tell
3.42,798.17,your story,your story
5.82,798.77,mhm you know you can do radio you can do,mhm you know you can do radio you can do
5.4,801.59,also a poems I can do it you can write,also a poems I can do it you can write
3.06,804.59,articles have a blog and have a vlog you,articles have a blog and have a vlog you
4.29,806.99,know yeah,know yeah
6.48,807.65,so I think you know the hardest part is,so I think you know the hardest part is
5.67,811.28,to just get yourself started and don't,to just get yourself started and don't
5.3,814.13,be afraid I think yeah yeah what I say,be afraid I think yeah yeah what I say
5.19,816.95,you know if you have something,you know if you have something
4.15,819.43,passionate that you feel the biggest,passionate that you feel the biggest
3.84,822.14,thing is that you have to have passion,thing is that you have to have passion
5.53,823.58,cuz I've had a lot of documentary films,cuz I've had a lot of documentary films
5.41,825.98,that I germinated but if flop right and,that I germinated but if flop right and
4.11,829.11,it didn't flop because of the subject,it didn't flop because of the subject
4.139,831.39,matter flood because of the passion that,matter flood because of the passion that
4.71,833.22,you have inside for it right like if,you have inside for it right like if
4.74,835.529,you've downright feel good about it you,you've downright feel good about it you
4.589,837.93,you have the passion you feel good about,you have the passion you feel good about
4.231,840.269,the subject mm-hmm everything will take,the subject mm-hmm everything will take
5.13,842.519,care of itself because you'll find ways,care of itself because you'll find ways
5.13,844.5,to like make it happen you know great,to like make it happen you know great
3.93,847.649,and if anybody wants to reach out to you,and if anybody wants to reach out to you
5.209,849.63,for any career advice what would be a,for any career advice what would be a
7.741,851.579,best way to get in touch with you SI m,best way to get in touch with you SI m
7.271,854.839,sha k y a comm again great you can reach,sha k y a comm again great you can reach
5.3,859.32,me from there yeah perfect yeah thank,me from there yeah perfect yeah thank
6.419,862.11,you so much good time thank you alright,you so much good time thank you alright
5.83,864.62,so we would like to also say special,so we would like to also say special
3.87,868.529,thanks to the english-speaking Union and,thanks to the english-speaking Union and
3.66,870.45,you know made new immigrants Center for,you know made new immigrants Center for
3.781,872.399,providing us the space to record the,providing us the space to record the
4.14,874.11,podcast and in Rome a new immigrant,podcast and in Rome a new immigrant
3.81,876.18,Center provides free English language,Center provides free English language
4.32,878.25,classes and professional development,classes and professional development
4.529,879.99,classes to the newly arriving immigrants,classes to the newly arriving immigrants
5.07,882.57,like you and me so definitely get in,like you and me so definitely get in
5.101,884.519,touch with the ESU on it and you don't,touch with the ESU on it and you don't
3.96,887.64,forget to subscribe to our channel on,forget to subscribe to our channel on
4.17,889.62,YouTube Spotify I use everywhere you,YouTube Spotify I use everywhere you
4.67,891.6,find us yes thank you so much so we will,find us yes thank you so much so we will
5.43,893.79,catch you next week bye,catch you next week bye
5.17,896.27,hey guys a quick note if you have a,hey guys a quick note if you have a
4.71,899.22,personal story that you think might be,personal story that you think might be
4.86,901.44,helpful to the newly arriving immigrants,helpful to the newly arriving immigrants
4.44,903.93,in the US please contact us we would,in the US please contact us we would
4.56,906.3,love to feature you in our podcast go to,love to feature you in our podcast go to
5.52,908.37,our website podcast at the end of the,our website podcast at the end of the
5.43,910.86,day calm and a write to us by going to,day calm and a write to us by going to
4.62,913.89,the feedback section and by the way if,the feedback section and by the way if
4.5,916.29,you love this podcast you can support us,you love this podcast you can support us
4.65,918.51,with a small donation your help,with a small donation your help
5.16,920.79,will enable us to continue producing,will enable us to continue producing
7.22,923.16,more episodes the link to support our,more episodes the link to support our
4.43,925.95,podcast is in the description below,podcast is in the description below
