Duration,Start,Automated,Manual
4.5,237.37,been a freelance freelance journalist,been a freelance freelance journalist
4.32,239.29,yeah so how challenging is it to be a,yeah so how challenging is it to be a
5.37,241.87,freelance journalist the question is how,freelance journalist the question is how
6.83,243.61,hard well I'm hoping that is not too,hard well I'm hoping that is not too
5.73,247.24,hard that you'll want to quit doing it,hard that you'll want to quit doing it
4.69,250.44,to me I just love being able to just,to me I just love being able to just
3.78,252.97,find different stories and pitch them to,find different stories and pitch them to
3.9,255.13,me that's the adrenaline of being able,me that's the adrenaline of being able
4.77,256.75,to tell these stories and that that,to tell these stories and that that
4.29,259.03,assured me that since I had to make,assured me that since I had to make
3.75,261.52,every story count because I had to,every story count because I had to
4.409,263.32,actually like make a living doing that,actually like make a living doing that
3.93,265.27,then I had to be very passionate about,then I had to be very passionate about
2.611,267.729,every story I had to turn in an,every story I had to turn in an
4.29,269.2,incredible story that,incredible story that
5.52,270.34,work would like to publish and then that,work would like to publish and then that
5.58,273.49,pressed me to do the best in terms of,pressed me to do the best in terms of
6.69,275.86,shooting the journalism that goes into,shooting the journalism that goes into
5.4,279.07,these stories editing etc and yeah which,these stories editing etc and yeah which
4.08,282.55,is why I was able to do plenty of,is why I was able to do plenty of
4.41,284.47,stories for you name the network and I,stories for you name the network and I
5.16,286.63,worked with them right and Carlos how do,worked with them right and Carlos how do
4.98,288.88,you make your story Universal meaning,you make your story Universal meaning
4.7,291.79,like you go to village where you find,like you go to village where you find
5.91,293.86,some story but that story might not be,some story but that story might not be
4.87,296.49,like the the people from the US they,like the the people from the US they
3.24,299.77,might not relate to that story here's my,might not relate to that story here's my
3.48,301.36,quick answer I try to always put myself,quick answer I try to always put myself
4.65,303.01,in the shoes of someone who knows,in the shoes of someone who knows
5.61,304.84,nothing of that culture right and if I,nothing of that culture right and if I
5.819,307.66,need to give context in the story here,need to give context in the story here
5.61,310.45,is Caracas Venezuela or here is Bogota,is Caracas Venezuela or here is Bogota
4.621,313.479,Colombia or a favela in Rio de Janeiro,Colombia or a favela in Rio de Janeiro
4.23,316.06,this is what these people go through,this is what these people go through
5.16,318.1,every day and this is what we care about,every day and this is what we care about
4.62,320.29,this one story over here if it feels,this one story over here if it feels
4.83,323.26,like a journey everybody loves a good,like a journey everybody loves a good
6.03,324.91,journey and in that I think that's what,journey and in that I think that's what
6.93,328.09,I try to make my stories from like drug,I try to make my stories from like drug
6.75,330.94,dealers to cameraman in New York or,dealers to cameraman in New York or
4.26,335.02,photographers in New York City if the,photographers in New York City if the
4.14,337.69,story has something emotional that,story has something emotional that
4.35,339.28,people can connect to then that's that's,people can connect to then that's that's
4.16,341.83,great I think intimacy is also something,great I think intimacy is also something
5.159,343.63,that I try to have in all of my pieces,that I try to have in all of my pieces
6.04,345.99,if you ask questions that are intimate,if you ask questions that are intimate
5.371,348.789,if you get to know this person you know,if you get to know this person you know
4.02,352.03,in a way that you you clearly see that,in a way that you you clearly see that
3.09,354.16,they're opening up to the camera then,they're opening up to the camera then
1.619,356.05,that's very interesting to people to,that's very interesting to people to
2.16,357.25,watch,watch
3.271,357.669,I mean whoever wherever you are that,I mean whoever wherever you are that
4.379,359.41,it's interesting to see someone opening,it's interesting to see someone opening
5.729,360.94,up to you about very sensible issues or,up to you about very sensible issues or
4.591,363.789,their lives or their hardships but not,their lives or their hardships but not
4.021,366.669,to be sensationalist but that's how you,to be sensationalist but that's how you
3.75,368.38,get to know someone by them opening up,get to know someone by them opening up
3.659,370.69,is there a difference in the way you,is there a difference in the way you
8.69,372.13,would approach a character or approach a,would approach a character or approach a
8.79,374.349,story story in Venezuela short answer,story story in Venezuela short answer
4.15,380.82,ethically speaking is it from a,ethically speaking is it from a
3.361,383.139,journalistic point of view it's it,journalistic point of view it's it
4.98,384.97,should be the same in terms of,should be the same in terms of
6.51,386.5,production different is that I know how,production different is that I know how
5.1,389.95,you know I feel like I'm I'm in my place,you know I feel like I'm I'm in my place
5.55,393.01,there and I can just move around quite,there and I can just move around quite
4.71,395.05,easily we through plenty of contacts and,easily we through plenty of contacts and
4.74,398.56,people I know how to talk to people,people I know how to talk to people
3.99,399.76,there so yeah I didn't do that even at,there so yeah I didn't do that even at
2.19,403.3,the bar,the bar
5.37,403.75,in America and not brought up in America,in America and not brought up in America
5.91,405.49,so does that put you in a you know this,so does that put you in a you know this
4.95,409.12,advantageous place or in a backseat in,advantageous place or in a backseat in
4.05,411.4,terms of approaching to people I don't,terms of approaching to people I don't
3.54,414.07,think so really especially if you're a,think so really especially if you're a
4.26,415.45,journalist then I would think that,journalist then I would think that
4.44,417.61,before you go into an interview or,before you go into an interview or
4.98,419.71,approach a theme or topic you do your,approach a theme or topic you do your
5.19,422.05,research so if you're gonna interview or,research so if you're gonna interview or
5.07,424.69,do a story about a community that you're,do a story about a community that you're
4.44,427.24,not well acquainted with then your do,not well acquainted with then your do
5.4,429.76,your research you'll ask what's,your research you'll ask what's
6.21,431.68,appropriate what's not etc like so I,appropriate what's not etc like so I
5.13,435.16,would think as journalists again you,would think as journalists again you
5.49,437.89,would make yourself sensible to those,would make yourself sensible to those
4.44,440.29,possible differences and customs so that,possible differences and customs so that
1.83,443.38,you don't offend anyone if that's why,you don't offend anyone if that's why
2.7,444.73,you're asking,you're asking
4.65,445.21,well while asking questions yeah and I,well while asking questions yeah and I
6.12,447.43,also every time that I sit down with,also every time that I sit down with
6.48,449.86,someone and for an interview camera,someone and for an interview camera
5.88,453.55,interviewer why not I would have sat,interviewer why not I would have sat
4.65,456.34,down with them at least once without a,down with them at least once without a
3.09,459.43,camera just to get to know them,camera just to get to know them
4.14,460.99,especially if you're talking about,especially if you're talking about
3.99,462.52,something very intimate right I know,something very intimate right I know
3.3,465.13,that this is not something that every,that this is not something that every
3.15,466.51,story has you not every journalist there,story has you not every journalist there
3.239,468.43,has the time to actually sit down with,has the time to actually sit down with
4.35,469.66,someone for a coffee or tea right before,someone for a coffee or tea right before
4.051,471.669,the actual shoot that the story that's,the actual shoot that the story that's
3.09,474.01,why one of the things that I'm lucky,why one of the things that I'm lucky
3.93,475.72,enough to have and the stories that I,enough to have and the stories that I
4.74,477.1,tell is that if their sense of sensitive,tell is that if their sense of sensitive
3.69,479.65,enough then I'll I'll spend the time to,enough then I'll I'll spend the time to
3.09,481.84,learn about the personal and about the,learn about the personal and about the
2.76,483.34,culture so that I don't offend anyone,culture so that I don't offend anyone
2.58,484.93,pardon my ignorance is something I,pardon my ignorance is something I
3.39,486.1,always say if I'm talking about a topic,always say if I'm talking about a topic
3.51,487.51,that or trying to do a story on a topic,that or trying to do a story on a topic
3.54,489.49,that I don't quite fully understand yet,that I don't quite fully understand yet
4.86,491.02,it's part of my ignorance I might not,it's part of my ignorance I might not
6.57,493.03,know everything so if something comes,know everything so if something comes
5.43,495.88,off as you know wrong please correct me,off as you know wrong please correct me
3.6,499.6,you know and then they know that you're,you know and then they know that you're
4.32,501.31,genuine they know that you're honest and,genuine they know that you're honest and
4.32,503.2,and how you're approaching it no is,and how you're approaching it no is
4.83,505.63,there any example that you would like to,there any example that you would like to
5.31,507.52,share there you had to rework on your,share there you had to rework on your
5.329,510.46,story I was doing a story about a year,story I was doing a story about a year
6.269,512.83,ago on the right to die right and,ago on the right to die right and
6.521,515.789,there's a Sturm that is used either,there's a Sturm that is used either
6.511,519.099,euthanasia or assisted suicide is,euthanasia or assisted suicide is
5.52,522.31,something that's used very often and the,something that's used very often and the
4.29,525.61,community that supports the right to die,community that supports the right to die
4.259,527.83,there right for people to choose when to,there right for people to choose when to
6.27,529.9,end their lives they hate the term,end their lives they hate the term
4.8,532.089,assisted suicide so I got that on an,assisted suicide so I got that on an
3.329,536.17,email,email
4.021,536.889,I sent an email to one of the people,I sent an email to one of the people
4.921,539.499,that I was gonna interview and they said,that I was gonna interview and they said
5.549,540.91,by the way we don't really like or use,by the way we don't really like or use
4.229,544.42,the the sentence assisted suicide we,the the sentence assisted suicide we
5.07,546.459,feel it gets offensive and I said part,feel it gets offensive and I said part
3.81,548.649,of me obviously I'm trying to learn as I,of me obviously I'm trying to learn as I
2.64,551.529,go along with this train they were,go along with this train they were
3.78,552.459,perfectly fine with it and then once I,perfectly fine with it and then once I
3.6,554.169,met them I never used that term again so,met them I never used that term again so
3.84,556.239,again it's not necessary about a culture,again it's not necessary about a culture
4.68,557.769,but it's about maybe a group or a,but it's about maybe a group or a
4.44,560.079,community of people and how not to,community of people and how not to
3.781,562.449,offend them so you know be open you,offend them so you know be open you
4.91,564.519,might make mistakes but if you're not,might make mistakes but if you're not
6.18,566.23,doing them out of just complete sheer,doing them out of just complete sheer
4.66,569.429,voluntary ignorance then then they'll,voluntary ignorance then then they'll
3.179,572.41,understand thank you so much Carlos,understand thank you so much Carlos
3.99,574.089,thank you so much for your time oh yeah,thank you so much for your time oh yeah
5.91,575.589,if our audience wants to get in touch,if our audience wants to get in touch
6.331,578.079,with you yeah absolutely I have a,with you yeah absolutely I have a
5.01,581.499,website with there are some tutorials,website with there are some tutorials
3.989,584.41,for freelance journalists on my website,for freelance journalists on my website
5.221,586.509,that I wrote and produce many years ago,that I wrote and produce many years ago
4.831,588.399,it's Carlos P Beltran dot-com at the end,it's Carlos P Beltran dot-com at the end
4.199,591.73,of the podcast is there any advice you,of the podcast is there any advice you
5.069,593.23,want to give out to the you know,want to give out to the you know
4.83,595.929,aspiring immigrant journalists in the,aspiring immigrant journalists in the
4.98,598.299,u.s. very practical advice there are,u.s. very practical advice there are
4.5,600.759,plenty of networks for international,plenty of networks for international
5.25,603.279,journalists in the u.s. not only here in,journalists in the u.s. not only here in
5.67,605.259,New York good friend of mine Skye,New York good friend of mine Skye
4.79,608.529,Robbins founded the video consortium,Robbins founded the video consortium
6.15,610.929,that's a great resource for people to,that's a great resource for people to
5.74,613.319,look at it's a Facebook group there's,look at it's a Facebook group there's
4.56,617.079,also plenty of networks out there for,also plenty of networks out there for
6.14,619.059,freelancers story hunter is a network,freelancers story hunter is a network
6.36,621.639,that connects you with editors from,that connects you with editors from
5.08,625.199,networks from all over the world of,networks from all over the world of
3.33,627.999,you're a freelance journalist so I'd say,you're a freelance journalist so I'd say
3.451,630.279,that but it's plenty of plenty of,that but it's plenty of plenty of
4.11,631.329,resources like that that you know you,resources like that that you know you
3.539,633.73,just log in search for other,just log in search for other
3.93,635.439,international journalists and go on,international journalists and go on
5.16,637.269,meetups and networking is incredibly,meetups and networking is incredibly
7.14,639.369,important also so thank you thank you so,important also so thank you thank you so
5.4,642.429,much thank you guys yeah subscribe to,much thank you guys yeah subscribe to
4.38,646.509,our channel at the end of the day and,our channel at the end of the day and
5.55,647.829,keep supporting us and you can find our,keep supporting us and you can find our
5.28,650.889,podcast on all the podcast apps,podcast on all the podcast apps
4.65,653.379,including on Spotify iTunes anchor app,including on Spotify iTunes anchor app
3.84,656.169,and then you can also watch oz on,and then you can also watch oz on
4.211,658.029,YouTube and then please log on to our,YouTube and then please log on to our
5.2,660.009,official website which is podcast at,official website which is podcast at
5.58,662.24,the DICOM send us your feedback and keep,the DICOM send us your feedback and keep
3.271,665.209,watching us keep listening to us so see,watching us keep listening to us so see
5.16,667.82,you next week,you next week
6.93,668.48,yes hey guys a quick note if you have a,yes hey guys a quick note if you have a
4.71,672.98,personal story that you think might be,personal story that you think might be
4.65,675.41,helpful to the newly arriving immigrants,helpful to the newly arriving immigrants
4.44,677.69,in the US please contact us we would,in the US please contact us we would
4.56,680.06,love to feature you in our podcast go to,love to feature you in our podcast go to
5.64,682.13,our website podcast at the end of the,our website podcast at the end of the
5.67,684.62,day comm and write to us by going to the,day comm and write to us by going to the
4.56,687.77,feedback section and by the way if you,feedback section and by the way if you
4.38,690.29,love this podcast you can support us,love this podcast you can support us
4.62,692.33,with a small donation your help,with a small donation your help
5.039,694.67,will enable us to continue producing,will enable us to continue producing
7.19,696.95,more episodes the link to support our,more episodes the link to support our
4.431,699.709,podcast is in the description below,podcast is in the description below
