Duration,Start,Automated,Manual
3.99,176.15,we're comfortable you are talking about,we're comfortable you are talking about
4.431,177.799,yourself and the more readily you have,yourself and the more readily you have
5.069,180.14,those points available you know,those points available you know
5.619,182.23,highlighting your education your past,highlighting your education your past
4.321,185.209,projects or your most recent job the,projects or your most recent job the
3.871,187.849,more comfortable you'll be in that,more comfortable you'll be in that
3.75,189.53,moment and the person listening might be,moment and the person listening might be
3.75,191.72,able to respond with a question of their,able to respond with a question of their
4.079,193.28,own and instead of it being a formal,own and instead of it being a formal
4.56,195.47,back and forth it will become more,back and forth it will become more
5.731,197.359,conversational why exactly is elevator,conversational why exactly is elevator
4.579,200.03,pitch useful in the u.s. things are very,pitch useful in the u.s. things are very
3.84,203.09,quick people want to know immediately,quick people want to know immediately
4.241,204.609,who you are and what you can bring to,who you are and what you can bring to
4.559,206.93,them so if you're able to give them a,them so if you're able to give them a
4.8,208.85,very quick 30-second summary you've,very quick 30-second summary you've
5.551,211.489,already helped them decide what their,already helped them decide what their
5.04,213.65,next decision will be unfortunately we,next decision will be unfortunately we
3.509,217.04,just don't have the culture where we can,just don't have the culture where we can
5.22,218.69,sit down for 10 minutes to talk about,sit down for 10 minutes to talk about
5.611,220.549,each other if the idea is if you are,each other if the idea is if you are
4.799,223.91,riding on an elevator with someone and,riding on an elevator with someone and
4.409,226.16,you realize that this could be someone,you realize that this could be someone
3.75,228.709,you want to work for you want to,you want to work for you want to
4.23,230.569,describe who you are and what you can do,describe who you are and what you can do
4.56,232.459,for them before they get off on their,for them before they get off on their
3.87,234.799,elevator yeah so the whole thing,elevator yeah so the whole thing
4.291,237.019,revolves around you're on an elevator,revolves around you're on an elevator
4.35,238.669,you have 30 seconds what can you tell,you have 30 seconds what can you tell
3.78,241.31,this person but that doesn't mean that,this person but that doesn't mean that
4.351,243.019,he have to you have to talk in a very,he have to you have to talk in a very
4.59,245.09,you have to speed up your speed and it,you have to speed up your speed and it
5.61,247.37,doesn't need to be your whole history it,doesn't need to be your whole history it
5.79,249.68,can be very small snippets of who you,can be very small snippets of who you
4.56,252.98,are let's do one experiment I am with,are let's do one experiment I am with
3.989,255.47,you on an elevator anywhere you are,you on an elevator anywhere you are
3.72,257.54,pitching your elevator pitch to me so,pitching your elevator pitch to me so
4.981,259.459,I'll give you 30 seconds 1 2 3,I'll give you 30 seconds 1 2 3
4.86,261.26,hi I'm Barry I work at upwardly Global,hi I'm Barry I work at upwardly Global
4.47,264.44,it's a nonprofit that helps skilled,it's a nonprofit that helps skilled
4.44,266.12,immigrants get jobs I went to school in,immigrants get jobs I went to school in
4.14,268.91,San Diego and studied political science,San Diego and studied political science
4.95,270.56,and it was then that I realized this,and it was then that I realized this
5.73,273.05,world is huge and we can do so much work,world is huge and we can do so much work
6.62,275.51,together to improve this world right now,together to improve this world right now
5.73,278.78,the job that I'm doing is a total mix of,the job that I'm doing is a total mix of
3.82,282.13,meeting people every day and helping,meeting people every day and helping
3.75,284.51,them get back to their professional,them get back to their professional
4.77,285.95,career well also you know working with,career well also you know working with
5.19,288.26,the team to develop them professionally,the team to develop them professionally
4.68,290.72,right now I'm interested to stay in this,right now I'm interested to stay in this
4.2,293.45,field because it's something that I,field because it's something that I
4.44,295.4,learn every day and I'm challenged and,learn every day and I'm challenged and
10.98,297.65,I'm surrounded by people with such,I'm surrounded by people with such
13.86,299.84,passion for this mission we have to take,passion for this mission we have to take
6.9,308.63,that it's less than 13 yeah do you write,that it's less than 13 yeah do you write
4.11,313.7,your elevator pitch and do you memorize,your elevator pitch and do you memorize
4.77,315.53,it how do you do it to be honest right,it how do you do it to be honest right
5.82,317.81,then it was just complete right out of,then it was just complete right out of
5.58,320.3,my brain right now but if I was going,my brain right now but if I was going
4.98,323.63,into an interview mm-hmm absolutely I'll,into an interview mm-hmm absolutely I'll
5.1,325.88,have it prepared so I will know who I'm,have it prepared so I will know who I'm
5.76,328.61,speaking with and I will make sure I,speaking with and I will make sure I
6.06,330.98,leave room for conversation so if I knew,leave room for conversation so if I knew
5.07,334.37,that I was giving an elevator pitch to,that I was giving an elevator pitch to
5.25,337.04,someone who had a podcast I wanted to be,someone who had a podcast I wanted to be
5.55,339.44,interviewed I would maybe tell you that,interviewed I would maybe tell you that
4.92,342.29,you know we work for an organization,you know we work for an organization
4.83,344.99,that many people want us featured in,that many people want us featured in
5.37,347.21,their podcast or that maybe we've been,their podcast or that maybe we've been
5.93,349.82,interviewed by companies in the past you,interviewed by companies in the past you
6.54,352.58,think maybe we want her on our podcast,think maybe we want her on our podcast
5.17,355.75,how can I be attractive to you give you,how can I be attractive to you give you
3.15,359.12,a better pitch you should have the,a better pitch you should have the
3.39,360.92,elements that relate with your,elements that relate with your
5.94,362.27,profession or your area of interest but,profession or your area of interest but
5.58,364.31,also is related to that person's field,also is related to that person's field
4.71,368.21,or interest so that is how you can,or interest so that is how you can
5.13,369.89,connect yes right yeah exactly you know,connect yes right yeah exactly you know
3.87,372.92,if a person is listening to you they're,if a person is listening to you they're
4.23,375.02,going to be listening for how they can,going to be listening for how they can
4.74,376.79,respond so you give them that little,respond so you give them that little
4.95,379.25,piece they can feel comfortable to jump,piece they can feel comfortable to jump
4.98,381.53,in and say oh I have a podcast let's,in and say oh I have a podcast let's
4.41,384.2,talk about it so it invites the person,talk about it so it invites the person
5.4,386.51,to even talk about themselves that's,to even talk about themselves that's
6.03,388.61,about it yeah yeah yes very like to the,about it yeah yeah yes very like to the
9.03,391.91,point is pretty brief and the point,point is pretty brief and the point
8.19,394.64,elevator pitch yeah thank you so much,elevator pitch yeah thank you so much
3.42,400.94,Mary again and if there's anybody who,Mary again and if there's anybody who
3.03,402.83,wants to get in touch with you through a,wants to get in touch with you through a
3.57,404.36,party Global how can they reach out to,party Global how can they reach out to
3.9,405.86,you sure so if someone wants to apply,you sure so if someone wants to apply
5.4,407.93,for our program you can just go to our,for our program you can just go to our
5.67,409.76,website ok upwardly mobile org okay it's,website ok upwardly mobile org okay it's
4.05,413.33,there you'll find a lot of information,there you'll find a lot of information
4.2,415.43,about our program the steps to enroll,about our program the steps to enroll
4.53,417.38,and then application but if someone,and then application but if someone
7.61,419.63,wants to email me personally right my,wants to email me personally right my
8.31,421.91,email is ma ry mm-hmm s as in sam at,email is ma ry mm-hmm s as in sam at
5.62,427.24,upwardly Global dot org and if you are,upwardly Global dot org and if you are
4.2,430.22,emailing meri please mention at the end,emailing meri please mention at the end
3.69,432.86,of the day podcast at the end of the day,of the day podcast at the end of the day
4.68,434.42,in the title so that she knows where the,in the title so that she knows where the
5.01,436.55,emails are coming from and in case you,emails are coming from and in case you
5.94,439.1,want to take a look at our old episodes,want to take a look at our old episodes
7.77,441.56,please log on to podcast at the end of,please log on to podcast at the end of
6.51,445.04,the day comm all the episodes and you,the day comm all the episodes and you
5.16,449.33,can find our part of every podcast,can find our part of every podcast
4.92,451.55,platform Spotify anchor iTunes,platform Spotify anchor iTunes
3.54,454.49,everywhere and even on YouTube please,everywhere and even on YouTube please
3.92,456.47,subscribe our podcast,subscribe our podcast
2.36,458.03,thank you,thank you
2.06,461.139,you,you
