Duration,Start,Automated,Manual
3.58,560.48,usually people very specific questions,usually people very specific questions
3.6,562.71,about how to fill out the application or,about how to fill out the application or
3.69,564.06,what documents they need to send so as I,what documents they need to send so as I
3.42,566.31,previously mentioned the document,previously mentioned the document
3.63,567.75,requirements section of our website is a,requirements section of our website is a
4.5,569.73,good place to find that information,good place to find that information
4.71,571.38,required documents and for application,required documents and for application
4.65,574.23,questions we have West org slash help,questions we have West org slash help
5.58,576.09,where we have a Help Center with the,where we have a Help Center with the
5.07,578.88,most frequently asked questions that we,most frequently asked questions that we
4.17,581.67,get about all different topics we have,get about all different topics we have
4.32,583.95,required document questions general,required document questions general
6.12,585.84,credential evaluation account questions,credential evaluation account questions
5.58,588.27,application questions also people want,application questions also people want
5.19,591.96,to know how to check their status and,to know how to check their status and
5.4,593.85,once you get West reference number and,once you get West reference number and
4.17,597.15,you've created your account we first you,you've created your account we first you
3.27,599.25,create the account and once you submit,create the account and once you submit
2.88,601.32,your application you get a reference,your application you get a reference
2.88,602.52,number so usually once people get the,number so usually once people get the
3.03,604.2,reference number they want to check the,reference number they want to check the
3.84,605.4,status once they sent in their documents,status once they sent in their documents
3.9,607.23,so you can log into your account and,so you can log into your account and
3.9,609.24,with your email address and password and,with your email address and password and
4.47,611.13,you can get your status okay and if you,you can get your status okay and if you
6.09,613.14,want to call with can they make a call,want to call with can they make a call
6.27,615.6,yeah we do have a customer service team,yeah we do have a customer service team
5.82,619.23,that's open from Monday to Friday 9:00,that's open from Monday to Friday 9:00
6.66,621.87,a.m. to 6:00 p.m. Eastern Time so if you,a.m. to 6:00 p.m. Eastern Time so if you
6.12,625.05,go to West oryx Lash contact - us we,go to West oryx Lash contact - us we
5.19,628.53,have the phone number and there's also,have the phone number and there's also
4.8,631.17,an online form that you can fill out for,an online form that you can fill out for
4.26,633.72,email enquiries and our team typically,email enquiries and our team typically
4.86,635.97,takes 48 business hours to send an,takes 48 business hours to send an
4.2,637.98,initial response and sometimes if they,initial response and sometimes if they
2.55,640.83,have to forward it to another department,have to forward it to another department
3.6,642.18,to review they'll let you know about,to review they'll let you know about
4.5,643.38,that as well and just me is there,that as well and just me is there
4.59,645.78,anything else you want us to ask you so,anything else you want us to ask you so
4.17,647.88,that our audience be benefited well I,that our audience be benefited well I
4.17,650.37,wanted to definitely stress the,wanted to definitely stress the
4.89,652.05,importance of sending the documents in,importance of sending the documents in
3.99,654.54,the format stated on our website because,the format stated on our website because
4.2,656.94,I think that's a point where customers,I think that's a point where customers
5.88,658.53,have a bit of confusion but the website,have a bit of confusion but the website
4.77,661.14,is designed to cover most scenarios so,is designed to cover most scenarios so
3.24,664.41,they have a lot of exceptions there so,they have a lot of exceptions there so
3.96,665.91,definitely read all the boxes and,definitely read all the boxes and
5.01,667.65,read all the instructions and sub,read all the instructions and sub
4.89,669.87,instructions if Wes says that you can,instructions if Wes says that you can
3.63,672.66,send a copy of something that means that,send a copy of something that means that
3.269,674.76,you can send it yourself you don't need,you can send it yourself you don't need
4.11,676.29,to request it directly from the school,to request it directly from the school
4.171,678.029,for all documents that don't come in,for all documents that don't come in
3.629,680.4,English we would need translations for,English we would need translations for
3.99,682.2,that so we also have instructions about,that so we also have instructions about
6.861,684.029,translations on that page - under your,translations on that page - under your
7.44,686.19,country of education I would also,country of education I would also
4.24,690.89,recommend checking your application,recommend checking your application
3.48,693.63,before you submit it to make sure your,before you submit it to make sure your
4.76,695.13,bio-data your name date of birth and all,bio-data your name date of birth and all
5.37,697.11,of that is correct,of that is correct
5.23,699.89,after we complete your report we send it,after we complete your report we send it
4.23,702.48,to you and your recipients and as I,to you and your recipients and as I
6.33,705.12,mentioned you can log in to order extra,mentioned you can log in to order extra
6.69,706.71,copies or upgrades and also Wes as I,copies or upgrades and also Wes as I
4.5,711.45,mentioned is committed to supporting,mentioned is committed to supporting
4.439,713.4,immigrants and international students,immigrants and international students
4.23,715.95,through all parts of their process so we,through all parts of their process so we
5.101,717.839,have all of these free resources for our,have all of these free resources for our
5.01,720.18,audience members to engage with so,audience members to engage with so
3.93,722.94,definitely check those out some of them,definitely check those out some of them
4.08,725.19,are about credential evaluation but some,are about credential evaluation but some
5.69,726.87,of them are more generally focused to,of them are more generally focused to
5.91,729.27,people in their individual situations,people in their individual situations
4.81,732.56,Wes is also West evaluations are also,Wes is also West evaluations are also
4.58,735.18,accepted by licensing boards,accepted by licensing boards
7.56,737.37,universities and immigration authorities,universities and immigration authorities
7.449,739.76,so that's definitely something that many,so that's definitely something that many
5.04,744.93,of these organizations use West for so,of these organizations use West for so
4.711,747.209,something to keep in mind thank you so,something to keep in mind thank you so
3.66,749.97,much Justin for giving us the time and,much Justin for giving us the time and
4.2,751.92,giving us all this information it is,giving us all this information it is
4.86,753.63,really really helpful really thank you,really really helpful really thank you
4.35,756.12,for having me make sure you log into our,for having me make sure you log into our
4.23,758.49,website podcast at the end of the video,website podcast at the end of the video
5.25,760.47,comm and do subscribe to our channal,comm and do subscribe to our channal
5.22,762.72,podcast on YouTube Spotify I use,podcast on YouTube Spotify I use
3.93,765.72,everywhere okay on that note it's time,everywhere okay on that note it's time
2.91,767.94,to say bye bye thank you so much for,to say bye bye thank you so much for
4.22,769.65,watching and listening to our podcast,watching and listening to our podcast
3.02,770.85,bye bye,bye bye
4.95,773.9,hey guys a quick note if you have a,hey guys a quick note if you have a
4.71,776.42,personal story that you think might be,personal story that you think might be
4.65,778.85,helpful to the newly arriving immigrants,helpful to the newly arriving immigrants
4.44,781.13,in the US please contact us we would,in the US please contact us we would
4.56,783.5,love to feature you in our podcast go to,love to feature you in our podcast go to
5.64,785.57,our website podcast at the end of the,our website podcast at the end of the
5.67,788.06,day comm and write to us by going to the,day comm and write to us by going to the
4.53,791.21,feedback section and by the way if you,feedback section and by the way if you
4.38,793.73,love this podcast you can support us,love this podcast you can support us
4.65,795.74,with a small donation your help,with a small donation your help
5.04,798.11,will enable us to continue producing,will enable us to continue producing
7.19,800.39,more episodes the link to support our,more episodes the link to support our
4.43,803.15,podcast is in the description below,podcast is in the description below
