Duration,Start,Automated,Manual
5.31,181.53,later that do the assignments on Sunday,later that do the assignments on Sunday
6.48,184.65,and then every day on the weekdays so,and then every day on the weekdays so
5.97,186.84,that was overall my skit so it was,that was overall my skit so it was
5.63,191.13,rewarding at the end of the day it is,rewarding at the end of the day it is
3.95,192.81,rewarding and I am happy I did it,rewarding and I am happy I did it
5.861,198.139,managing the balance between the work,managing the balance between the work
5.25,200.579,studies and personal life was very very,studies and personal life was very very
5.069,204.0,challenging you have to sacrifice one,challenging you have to sacrifice one
6.24,205.829,thing over the other family yes for last,thing over the other family yes for last
4.831,209.069,13 years it becomes difficult and that,13 years it becomes difficult and that
3.48,212.069,was very difficult at that time it was,was very difficult at that time it was
3.69,213.9,because of the support of my family that,because of the support of my family that
3.78,215.549,helped me to achieve that so that was,helped me to achieve that so that was
5.16,217.59,the most difficult thing to balance it I,the most difficult thing to balance it I
6.361,219.329,strongly believe in learning it's not,strongly believe in learning it's not
5.489,222.75,learning that that ends when we graduate,learning that that ends when we graduate
4.44,225.69,from school it is very important to gain,from school it is very important to gain
5.821,228.239,knowledge at each and every step that,knowledge at each and every step that
7.169,230.13,you to your your job you learn something,you to your your job you learn something
5.88,234.06,you do your hobby you watch something or,you do your hobby you watch something or
4.951,237.299,you read something and then to take that,you read something and then to take that
4.53,239.94,knowledge to implement in what you want,knowledge to implement in what you want
4.099,242.25,to really do in your life when it comes,to really do in your life when it comes
5.549,244.47,to you and your profession which is,to you and your profession which is
5.411,246.349,clinical research how have you been,clinical research how have you been
4.65,250.019,expanding your knowledge especially,expanding your knowledge especially
6.39,251.76,after coming to the u.s. so my job is,after coming to the u.s. so my job is
5.491,254.669,more into academic as well as into,more into academic as well as into
4.17,258.15,business so it's a mixed balance so,business so it's a mixed balance so
6.33,260.16,having said that it is very important,having said that it is very important
5.02,262.32,for us to be up-to-date in the knowledge,for us to be up-to-date in the knowledge
4.33,266.49,area in,area in
5.37,267.34,learning area so became knowledge from,learning area so became knowledge from
4.94,270.82,different abstracts publications,different abstracts publications
6.72,272.71,journals scientific as well as,journals scientific as well as
6.34,275.76,competitors landscape and so on so we,competitors landscape and so on so we
5.7,279.43,are constantly reading getting the sense,are constantly reading getting the sense
6.42,282.1,out of it and trying to use that in our,out of it and trying to use that in our
7.289,285.13,in our job to get the trucks develop and,in our job to get the trucks develop and
6.36,288.52,not only that so in in my daily routine,not only that so in in my daily routine
7.621,292.419,I keep that habit of learning and,I keep that habit of learning and
9.66,294.88,reading online listening to podcast news,reading online listening to podcast news
12.09,300.04,talking to people and trying to get the,talking to people and trying to get the
11.28,304.54,knowledge out of that to allow yourself,knowledge out of that to allow yourself
7.56,312.13,enough opportunity to widen your,enough opportunity to widen your
6.09,315.82,knowledge everyone has their priorities,knowledge everyone has their priorities
4.86,319.69,and too loose in their head in informal,and too loose in their head in informal
4.95,321.91,way few of us will do in a very formal,way few of us will do in a very formal
4.739,324.55,way so I belong to that category where I,way so I belong to that category where I
4.02,326.86,will make a note of all the activities,will make a note of all the activities
5.781,329.289,that I would like to do in the coming,that I would like to do in the coming
7.23,330.88,day or week or month I prioritize them,day or week or month I prioritize them
5.17,335.07,every time and then I take my tape,every time and then I take my tape
3.63,338.11,further with those activities to make,further with those activities to make
3.69,340.24,sure that they are completed this brings,sure that they are completed this brings
4.38,341.74,me to another question how much of,me to another question how much of
5.1,343.93,social media plays a role in enhancing,social media plays a role in enhancing
4.53,346.12,your knowledge a huge role we all talk,your knowledge a huge role we all talk
4.319,349.03,to people through social media to,to people through social media to
4.8,350.65,LinkedIn and get the information that we,LinkedIn and get the information that we
5.25,353.349,want for the career for the profession,want for the career for the profession
8.04,355.45,for my hobbies or everyone's you know,for my hobbies or everyone's you know
6.961,358.599,activities Facebook in a nice way social,activities Facebook in a nice way social
5.42,363.49,media plays a huge role as long as you,media plays a huge role as long as you
3.35,365.56,know how to use it and you use it,know how to use it and you use it
7.06,369.51,everyone does I do so in my facebook,everyone does I do so in my facebook
3.93,374.169,even today if you go you will not see I,even today if you go you will not see I
3.87,376.57,will not see a lot of updates from,will not see a lot of updates from
4.141,378.099,whatever list of friends I have like,whatever list of friends I have like
4.74,380.44,this friend is has checked in into this,this friend is has checked in into this
6.06,382.24,place or you know is feeling happy or,place or you know is feeling happy or
5.489,385.18,sad I do get those updates but most of,sad I do get those updates but most of
4.11,388.3,my updates are from the from the groups,my updates are from the from the groups
4.831,390.669,that I follow that I really have,that I follow that I really have
4.89,392.41,interests in and that helps me to stay,interests in and that helps me to stay
3.57,395.5,focused and not not address into the,focused and not not address into the
2.8,397.3,social media then because once you go,social media then because once you go
3.22,399.07,there then you know,there then you know
3.72,400.1,you go further on further on and you get,you go further on further on and you get
6.29,402.29,digression by the end of it you are,digression by the end of it you are
8.52,403.82,you're totally lost I tend to follow,you're totally lost I tend to follow
7.09,408.58,whom I feel that you know would make,whom I feel that you know would make
5.58,412.34,much sense for my time at that point of,much sense for my time at that point of
4.59,415.67,time so that that's who might follow,time so that that's who might follow
5.07,417.92,that interesting so for those who say,that interesting so for those who say
6.23,420.26,I'm pretty occupied with my eight hours,I'm pretty occupied with my eight hours
7.56,422.99,job or 12 hours job I don't have time to,job or 12 hours job I don't have time to
5.89,426.49,to study or to expand my knowledge what,to study or to expand my knowledge what
3.96,430.55,would be your message to them two,would be your message to them two
3.93,432.38,messages one you're not doing the right,messages one you're not doing the right
3.24,434.51,thing then you're saying you're too busy,thing then you're saying you're too busy
3.99,436.31,with eight hours or twelve hours I,with eight hours or twelve hours I
5.73,437.75,understand but you don't realize that,understand but you don't realize that
4.92,440.3,there are 24 hours in a day why are you,there are 24 hours in a day why are you
3.15,443.48,focusing only on first eight hours or,focusing only on first eight hours or
3.45,445.22,twelve hours of the day no there are,twelve hours of the day no there are
4.38,446.63,still 12 hours remaining in your day you,still 12 hours remaining in your day you
4.34,448.67,know try to adapt some activities that,know try to adapt some activities that
5.22,451.01,would help you to enhance your knowledge,would help you to enhance your knowledge
6.85,453.01,second I would say is involve yourself,second I would say is involve yourself
6.81,456.23,in in some kind of hobbies that are not,in in some kind of hobbies that are not
4.7,459.86,related to your core hours of the day if,related to your core hours of the day if
6.09,463.04,I'm working for a pharmaceutical company,I'm working for a pharmaceutical company
8.22,464.56,so my hobby that I usually feel,so my hobby that I usually feel
8.16,469.13,rewarding and entertaining and you know,rewarding and entertaining and you know
7.54,472.78,help me to get going will not be,help me to get going will not be
5.16,477.29,something related to Pharma or science,something related to Pharma or science
3.66,480.32,that would be totally different so then,that would be totally different so then
4.44,482.45,you know it's it's like a brain,you know it's it's like a brain
4.95,483.98,switching switch off so then when I'm at,switching switch off so then when I'm at
4.5,486.89,work it's a switch on for that and then,work it's a switch on for that and then
5.37,488.93,you know that helps me to again reset,you know that helps me to again reset
4.47,491.39,the balance of my brain so that that,the balance of my brain so that that
3.45,494.3,would be a other message that I would,would be a other message that I would
3.48,495.86,give for the people who feel that you,give for the people who feel that you
3.81,497.75,know they don't have enough time to gain,know they don't have enough time to gain
4.32,499.34,knowledge otherwise that's really,knowledge otherwise that's really
4.38,501.56,important message for our audience so,important message for our audience so
3.84,503.66,thank you so much even time if anybody,thank you so much even time if anybody
3.42,505.94,wants to reach out to you through email,wants to reach out to you through email
3.69,507.5,for any career advice are you,for any career advice are you
4.109,509.36,comfortable in sharing an email address,comfortable in sharing an email address
4.77,511.19,sure I would it is chaitén dot so my i,sure I would it is chaitén dot so my i
4.441,513.469,gmail.com we are also putting this email,gmail.com we are also putting this email
3.959,515.96,down below in the description make sure,down below in the description make sure
3.93,517.91,you write at the end of the day in the,you write at the end of the day in the
3.81,519.919,subject title so that jetta knows where,subject title so that jetta knows where
3.61,521.84,these emails are coming from thank you,these emails are coming from thank you
3.491,523.729,so much even for inviting us to you,so much even for inviting us to you
4.44,525.45,and thank you for sharing your personal,and thank you for sharing your personal
4.95,527.22,experience it really means a lot to us,experience it really means a lot to us
3.72,529.89,and I believe the same with our audience,and I believe the same with our audience
2.76,532.17,as well thank you see thank you and,as well thank you see thank you and
3.12,533.61,thank you for everything so much it was,thank you for everything so much it was
3.9,534.93,it was great talking to you yeah if you,it was great talking to you yeah if you
3.84,536.73,guys like our podcast please subscribe,guys like our podcast please subscribe
4.2,538.83,to our channel at the end of the day and,to our channel at the end of the day and
5.01,540.57,spread the word yeah and you can find us,spread the word yeah and you can find us
5.16,543.03,on YouTube on all the podcast apps,on YouTube on all the podcast apps
4.83,545.58,including the on Spotify I tune and,including the on Spotify I tune and
5.13,548.19,chorale and on Google Apps and please,chorale and on Google Apps and please
5.52,550.41,visit our website which wants us at the,visit our website which wants us at the
4.94,553.32,end of the day calm so until we get you,end of the day calm so until we get you
5.28,555.93,next time bye bye,next time bye bye
5.17,558.26,hey guys a quick note if you have a,hey guys a quick note if you have a
4.71,561.21,personal story that you think might be,personal story that you think might be
4.86,563.43,helpful to the newly arriving immigrants,helpful to the newly arriving immigrants
4.44,565.92,in the US please contact us we would,in the US please contact us we would
4.56,568.29,love to feature you in our podcast go to,love to feature you in our podcast go to
5.52,570.36,our website podcast at the end of the,our website podcast at the end of the
5.43,572.85,day calm and a write to us by going to,day calm and a write to us by going to
4.65,575.88,the feedback section and by the way if,the feedback section and by the way if
4.8,578.28,you love this podcast you can support us,you love this podcast you can support us
5.34,580.53,with a small donation your help will,with a small donation your help will
5.4,583.08,enable us to continue producing more,enable us to continue producing more
6.5,585.87,episodes the link to support our podcast,episodes the link to support our podcast
3.89,588.48,is in the description below,is in the description below
