Duration,Start,Automated,Manual
2.31,236.97,big rabbit hole you get lost sometimes,big rabbit hole you get lost sometimes
2.101,238.709,yeah,yeah
3.21,239.28,Google is definitely a rabbit hole I'm,Google is definitely a rabbit hole I'm
6.179,240.81,sure a lot of us have spent hours just,sure a lot of us have spent hours just
6.42,242.49,like googling things the key is to know,like googling things the key is to know
4.381,246.989,exactly what you're looking for before,exactly what you're looking for before
3.72,248.91,you look for it you know trying to find,you look for it you know trying to find
4.11,251.37,something and you don't know what you're,something and you don't know what you're
6.03,252.63,looking for is you never gonna find the,looking for is you never gonna find the
5.37,255.48,answer so I think that it's really,answer so I think that it's really
4.53,258.66,important to me ask people ask your,important to me ask people ask your
4.71,260.85,friends for you know advice for example,friends for you know advice for example
5.13,263.19,when I started my job career search,when I started my job career search
5.82,265.56,after after college I was not sure what,after after college I was not sure what
5.28,268.32,my position was I know I wanted to do IT,my position was I know I wanted to do IT
4.53,271.38,work but I didn't want to do IT work of,work but I didn't want to do IT work of
4.19,273.6,like putting wires together I was not,like putting wires together I was not
6.18,275.91,that kind of person I thought that was,that kind of person I thought that was
6.46,277.79,boring so I thought that it would be be,boring so I thought that it would be be
4.639,282.09,cool to ask my professors in the,cool to ask my professors in the
5.19,284.25,university ask my friends asked my,university ask my friends asked my
3.971,286.729,friend colleague former colleagues or,friend colleague former colleagues or
1.83,289.44,you know people have talked to in the,you know people have talked to in the
2.91,290.7,past,past
4.14,291.27,who've done similar things and say what,who've done similar things and say what
3.809,293.61,what is this position I'm looking for,what is this position I'm looking for
3.569,295.41,like what do you call what I want to do,like what do you call what I want to do
3.0,297.419,and I told the one I want to do I want,and I told the one I want to do I want
3.571,298.979,to work I want to look at the cloud I,to work I want to look at the cloud I
4.441,300.419,want to do engineering infrastructure I,want to do engineering infrastructure I
4.2,302.55,want to help companies what is it that I,want to help companies what is it that I
3.48,304.86,what is it what is the position that I'm,what is it what is the position that I'm
3.479,306.75,looking for here and they're like you're,looking for here and they're like you're
4.5,308.34,looking for a cloud systems job a,looking for a cloud systems job a
4.531,310.229,systems job is a infrastructure a,systems job is a infrastructure a
3.329,312.84,software job is more application,software job is more application
4.32,314.76,development so you're not an application,development so you're not an application
5.581,316.169,developer which is something that a lot,developer which is something that a lot
4.62,319.08,of kids coming out of university are,of kids coming out of university are
3.6,321.75,want to look for software development,want to look for software development
4.35,323.7,jobs because that's what all they know,jobs because that's what all they know
5.069,325.35,right but very few individuals look for,right but very few individuals look for
3.9,328.05,specifically systems work and I was,specifically systems work and I was
3.661,330.419,looking for a systems or I just didn't,looking for a systems or I just didn't
4.469,331.95,know what was called so I asked a lot of,know what was called so I asked a lot of
4.5,334.08,my mentors and friends like what is this,my mentors and friends like what is this
4.021,336.419,like what am I looking for and they said,like what am I looking for and they said
3.75,338.58,look for a cloud system shop and with,look for a cloud system shop and with
4.14,340.44,that it's much easier to go on Google,that it's much easier to go on Google
4.47,342.33,and say cloud systems interesting okay,and say cloud systems interesting okay
4.14,344.58,when you say mentors how do you find,when you say mentors how do you find
5.16,346.8,mentors I don't think it's something you,mentors I don't think it's something you
4.319,348.72,make it's something new that happens by,make it's something new that happens by
2.579,351.96,chance a lot,chance a lot
4.081,353.039,you don't realize it as it's happening,you don't realize it as it's happening
3.881,354.539,it's you know when you go to the same,it's you know when you go to the same
3.19,357.12,person more than once,person more than once
4.71,358.42,for help you know and they give you an,for help you know and they give you an
6.54,360.31,answer that works it you start you start,answer that works it you start you start
5.4,363.13,you know kind of gearing yourself,you know kind of gearing yourself
3.63,366.85,towards that person and feeling,towards that person and feeling
3.6,368.53,confident in explaining yourself and,confident in explaining yourself and
2.82,370.48,talking to them about more than just,talking to them about more than just
3.12,372.13,Mentors,Mentors
4.38,373.3,and it's a two-way street right no,and it's a two-way street right no
4.38,375.25,mentor wants to just be talked to they,mentor wants to just be talked to they
5.04,377.68,want to talk to you about you know what,want to talk to you about you know what
5.55,379.63,they went through their questions and,they went through their questions and
4.92,382.72,everyone can be a mentor to anyone it's,everyone can be a mentor to anyone it's
5.34,385.18,not a it's not like a king title or,not a it's not like a king title or
4.47,387.64,she's kind of born into it you know your,she's kind of born into it you know your
3.21,390.52,mom can be your mentor you know your,mom can be your mentor you know your
5.25,392.11,your first grade school teacher can be,your first grade school teacher can be
5.31,393.73,your mentor so it really just comes it,your mentor so it really just comes it
4.5,397.36,just comes to you you just have to be,just comes to you you just have to be
5.91,399.04,you have to be okay with not knowing,you have to be okay with not knowing
6.42,401.86,what what to ask and how to ask it you,what what to ask and how to ask it you
7.05,404.95,kind of just try and you know usually,kind of just try and you know usually
5.49,408.28,people never turn you down I mean people,people never turn you down I mean people
3.51,412.0,that you feel like you've talked to,that you feel like you've talked to
4.89,413.77,before and you've kind of had some,before and you've kind of had some
5.07,415.51,conversations with but it's another,conversations with but it's another
4.29,418.66,thing to kind of just hey say how hi how,thing to kind of just hey say how hi how
4.35,420.58,are you what house what's what's up and,are you what house what's what's up and
5.13,422.95,then ask them you know what's the,then ask them you know what's the
5.4,424.93,meaning of life right so it you have to,meaning of life right so it you have to
4.98,428.08,be confident and you know being okay,be confident and you know being okay
4.95,430.33,with not knowing the answer okay so we,with not knowing the answer okay so we
4.95,433.06,are almost towards the end of today's,are almost towards the end of today's
4.35,435.28,episode of the podcast but before we end,episode of the podcast but before we end
4.05,438.01,I think we would like to end it on a,I think we would like to end it on a
4.38,439.63,slide fun note there is wealth in common,slide fun note there is wealth in common
2.79,442.06,between common between you are news and,between common between you are news and
2.79,444.01,me okay,me okay
9.06,444.85,make a guess like I guess what is your,make a guess like I guess what is your
9.63,446.8,favorite hobby dance yes so both of us,favorite hobby dance yes so both of us
4.29,453.91,love dancing and in fact it was through,love dancing and in fact it was through
3.39,456.43,dancing that owners and I made and we,dancing that owners and I made and we
4.65,458.2,fell for each other but then we are not,fell for each other but then we are not
5.31,459.82,as professional as you we're not as,as professional as you we're not as
4.62,462.85,professional as you so for the audience,professional as you so for the audience
4.62,465.13,David is actually a ballroom and Latin,David is actually a ballroom and Latin
5.1,467.47,dancer and a choreographer as well right,dancer and a choreographer as well right
4.95,469.75,so towards the end of the podcast is,so towards the end of the podcast is
3.69,472.57,there one final piece of advice you,there one final piece of advice you
5.07,474.7,would like to give out to the young,would like to give out to the young
5.19,476.26,aspiring young immigrants in America I,aspiring young immigrants in America I
4.11,479.77,think that the number one thing is,think that the number one thing is
4.2,481.45,there's always you can try again,there's always you can try again
2.1,483.88,there's always other opportunities out,there's always other opportunities out
2.01,485.65,there,there
4.26,485.98,true story I applied to three hundred,true story I applied to three hundred
6.33,487.66,different job applications as I left,different job applications as I left
5.67,490.24,school and I only got into like three or,school and I only got into like three or
4.68,493.99,four so that's a one percent acceptance,four so that's a one percent acceptance
3.36,495.91,rate for me that was unacceptable on so,rate for me that was unacceptable on so
3.48,498.67,many levels,many levels
5.34,499.27,because I tried so hard I my grades are,because I tried so hard I my grades are
4.65,502.15,great I mean I really tried hard to on,great I mean I really tried hard to on
4.71,504.61,my applications and try to build up the,my applications and try to build up the
4.77,506.8,best resume I can and then you know here,best resume I can and then you know here
4.26,509.32,we go like three out of 300 you know I'm,we go like three out of 300 you know I'm
3.24,511.57,very happy that one of them turned out,very happy that one of them turned out
2.46,513.58,to be Claude rich and I work for,to be Claude rich and I work for
3.39,514.81,coverage now and I'm very very happy,coverage now and I'm very very happy
3.689,516.04,about the position I'm in so there's,about the position I'm in so there's
3.51,518.2,different always different avenues you,different always different avenues you
3.961,519.729,can explore because you know what's,can explore because you know what's
3.09,521.71,great about the US and New York in,great about the US and New York in
2.7,523.69,particular is that there's so many,particular is that there's so many
3.39,524.8,different career opportunities and,different career opportunities and
4.23,526.39,opportunities if you don't confine,opportunities if you don't confine
5.37,528.19,yourself to one particular thing if you,yourself to one particular thing if you
5.4,530.62,keep your mind open definitely don't be,keep your mind open definitely don't be
4.41,533.56,afraid to try other things and you know,afraid to try other things and you know
4.11,536.02,put yourself out there and you know make,put yourself out there and you know make
5.13,537.97,sure that you're sure you're you know,sure that you're sure you're you know
5.46,540.13,not boxing yourself in into these walls,not boxing yourself in into these walls
4.2,543.1,and just trying one thing and keep,and just trying one thing and keep
3.93,545.59,failing at it because some of the things,failing at it because some of the things
4.02,547.3,are not not in your control and at the,are not not in your control and at the
3.42,549.52,end of the podcast if there's anybody,end of the podcast if there's anybody
3.45,551.32,who wants to reach out to you for any,who wants to reach out to you for any
3.84,552.94,career advice or the comfortable seeing,career advice or the comfortable seeing
5.1,554.77,your email address yeah for sure,your email address yeah for sure
7.82,556.78,so it's a my quality mail is David Kaman,so it's a my quality mail is David Kaman
7.71,559.87,K H ey ma n @ Claude recom feel free to,K H ey ma n @ Claude recom feel free to
4.39,564.6,ask any questions you like yeah and make,ask any questions you like yeah and make
3.12,567.58,sure you're right at the end of the day,sure you're right at the end of the day
3.9,568.99,in this subject re so that David knows,in this subject re so that David knows
3.63,570.7,where these emails are coming from thank,where these emails are coming from thank
4.08,572.89,you so much David for your time guys,you so much David for your time guys
4.53,574.33,wonderful talking to you thank you David,wonderful talking to you thank you David
3.48,576.97,thank you so much for watching our,thank you so much for watching our
3.27,578.86,episode and thank you so much for,episode and thank you so much for
3.36,580.45,listening to our podcast if you would,listening to our podcast if you would
3.69,582.13,like to listen to our previous episodes,like to listen to our previous episodes
3.93,583.81,definitely log on to our official,definitely log on to our official
4.02,585.82,website podcast at the end of the day,website podcast at the end of the day
4.4,587.74,calm and please subscribe to our channel,calm and please subscribe to our channel
4.85,589.84,at the end of the day,at the end of the day
4.8,592.14,hey guys a quick note if you have a,hey guys a quick note if you have a
4.74,594.69,personal story that you think might be,personal story that you think might be
4.86,596.94,helpful to the newly arriving immigrants,helpful to the newly arriving immigrants
4.44,599.43,in the US please contact us we would,in the US please contact us we would
4.56,601.8,love to feature you in our podcast go to,love to feature you in our podcast go to
5.52,603.87,our website podcast at the end of the,our website podcast at the end of the
5.43,606.36,day calm and a write to us by going to,day calm and a write to us by going to
4.62,609.39,the feedback section and by the way if,the feedback section and by the way if
4.5,611.79,you love this podcast you can support us,you love this podcast you can support us
4.65,614.01,with a small donation your help,with a small donation your help
5.16,616.29,will enable us to continue producing,will enable us to continue producing
7.22,618.66,more episodes the link to support our,more episodes the link to support our
4.43,621.45,podcast is in the description below,podcast is in the description below
