Duration,Start,Automated,Manual
3.79,397.51,everybody else is also thinking about,everybody else is also thinking about
3.37,399.52,the same scope right,the same scope right
3.06,401.3,so there's like more competition and,so there's like more competition and
4.74,402.89,there's more fierce competition so,there's more fierce competition so
6.03,404.36,unless you are you excel in that area,unless you are you excel in that area
5.34,407.63,where you think they're scoped just pick,where you think they're scoped just pick
5.4,410.39,up being a mediocre person is not gonna,up being a mediocre person is not gonna
4.44,412.97,cut it right so it's better if you are,cut it right so it's better if you are
3.72,415.79,passionate about something you're gonna,passionate about something you're gonna
3.87,417.41,excel naturally because you're very,excel naturally because you're very
3.75,419.51,interested in and you've spent more time,interested in and you've spent more time
4.56,421.28,because you you have that passion in,because you you have that passion in
5.97,423.26,that area so I think to excel maybe,that area so I think to excel maybe
6.12,425.84,whatever you're passionate about you,whatever you're passionate about you
5.82,429.23,should follow that so I would definitely,should follow that so I would definitely
5.49,431.96,recommend people to pursue where their,recommend people to pursue where their
4.08,435.05,interests lies you know P we share your,interests lies you know P we share your
3.51,437.45,email address to the people who want to,email address to the people who want to
6.17,439.13,reach out to you for career advice of,reach out to you for career advice of
7.26,440.96,course see t see my initials at chandala,course see t see my initials at chandala
5.35,445.3,dot-com if you really want to get some,dot-com if you really want to get some
4.86,448.22,advice about anything career or you want,advice about anything career or you want
3.93,450.65,to have legal services from Shanda reach,to have legal services from Shanda reach
3.12,453.08,out to her and make sure you write at,out to her and make sure you write at
3.54,454.58,the end of the day in the subject matter,the end of the day in the subject matter
3.57,456.2,so that she understands where these,so that she understands where these
3.57,458.12,emails are coming from so there are such,emails are coming from so there are such
6.24,459.77,a sweet and very useful and very helpful,a sweet and very useful and very helpful
6.39,461.69,conversation thank you so much thank you,conversation thank you so much thank you
5.31,466.01,call it you don't call it an order,call it you don't call it an order
5.37,468.08,policy not yet we hope you found the,policy not yet we hope you found the
4.68,471.32,conversation very useful and please keep,conversation very useful and please keep
5.22,473.45,subscribing keep sharing the word about,subscribing keep sharing the word about
6.23,476.0,the podcast and keep sending us your,the podcast and keep sending us your
3.56,478.67,feedback so we catch you next,feedback so we catch you next
2.06,483.07,you,you
