Duration,Start,Automated,Manual
5.94,296.43,I don't know I like to do photography,I don't know I like to do photography
6.72,298.59,right like you know to to the photos and,right like you know to to the photos and
6.72,302.37,so try beautiful small like I don't know,so try beautiful small like I don't know
6.09,305.31,the things you enjoy you know yes try to,the things you enjoy you know yes try to
5.759,309.09,be happy like enjoying like every moment,be happy like enjoying like every moment
5.639,311.4,it helps to now sometimes I know it's,it helps to now sometimes I know it's
5.341,314.849,very difficult because sometimes you,very difficult because sometimes you
5.611,317.039,have such kind of feelings like you lost,have such kind of feelings like you lost
7.59,320.19,you don't know what to do like Despres,you don't know what to do like Despres
7.98,322.65,like everybody I think no but I mean try,like everybody I think no but I mean try
5.52,327.78,anyway you try you do like trying new,anyway you try you do like trying new
5.779,330.63,things try doing like enjoy every moment,things try doing like enjoy every moment
7.679,333.3,so it works remind me if I forget to I,so it works remind me if I forget to I
12.641,336.409,plan to work on my bucket list every day,plan to work on my bucket list every day
9.87,340.979,from today yeah do that ok I have my,from today yeah do that ok I have my
4.02,349.05,bucket list like I have a diary where I,bucket list like I have a diary where I
4.531,350.849,write stuff I should do everyday,write stuff I should do everyday
5.7,353.07,sometimes I don't like complete my task,sometimes I don't like complete my task
5.67,355.38,oh it's ok you just if you you know it's,oh it's ok you just if you you know it's
4.889,358.77,important if you understand what you did,important if you understand what you did
4.83,361.05,sometimes what I'm saying for someone it,sometimes what I'm saying for someone it
4.32,363.659,can be small soon but for you it's,can be small soon but for you it's
4.59,365.88,enough like you did 5 things you know,enough like you did 5 things you know
4.021,367.979,like even conversation with someone,like even conversation with someone
3.449,370.47,sometimes you don't understand it's very,sometimes you don't understand it's very
4.169,372.0,important for you for now for this,important for you for now for this
4.891,373.919,moment you know do you just check like,moment you know do you just check like
3.99,376.169,for now is it enough for you or you want,for now is it enough for you or you want
3.3,378.81,to do something like,to do something like
4.59,380.159,maybe you'll just postpone it for,maybe you'll just postpone it for
3.989,382.11,tomorrow for next week I don't know well,tomorrow for next week I don't know well
3.271,384.749,maybe you change it you know you just,maybe you change it you know you just
4.53,386.099,now we're at the end of this podcast and,now we're at the end of this podcast and
4.289,388.02,if anybody wants to reach out to you are,if anybody wants to reach out to you are
5.01,390.629,you willing to share your email address,you willing to share your email address
5.76,392.309,my email address is my first last name,my email address is my first last name
11.01,395.639,at gmail that counts your email address,at gmail that counts your email address
12.96,398.069,is I and D I are a either and a K T a V,is I and D I are a either and a K T a V
7.62,406.649,a yes at gmail.com if you are emailing,a yes at gmail.com if you are emailing
4.68,411.029,indira just make sure to mention podcast,indira just make sure to mention podcast
3.48,414.269,at the end of the day in the subject,at the end of the day in the subject
4.26,415.709,line so that way in Vida would be able,line so that way in Vida would be able
4.41,417.749,to know where the emails are coming from,to know where the emails are coming from
5.13,419.969,so it's actually you who can help,so it's actually you who can help
4.35,422.159,yourself so start with the bucket list,yourself so start with the bucket list
3.54,425.099,that's what I got from this conversation,that's what I got from this conversation
4.08,426.509,that's such a great idea find the,that's such a great idea find the
4.32,428.639,activities that you can relate to and,activities that you can relate to and
5.88,430.589,then find a true self and get motivated,then find a true self and get motivated
5.52,432.959,and then apply that for your you know,and then apply that for your you know
4.68,436.469,for your plans for your next move and,for your plans for your next move and
5.071,438.479,once you are familiar with the new place,once you are familiar with the new place
4.95,441.149,you begin being comfortable but then,you begin being comfortable but then
5.669,443.55,it's time to move on yes and we get out,it's time to move on yes and we get out
5.31,446.099,of your comfort zone again nobody's,of your comfort zone again nobody's
5.22,449.219,going to help you but you yes thank you,going to help you but you yes thank you
6.3,451.409,so much on that note we will have to,so much on that note we will have to
5.52,454.439,sign up please subscribe us if you,sign up please subscribe us if you
4.35,457.709,haven't done it yet and please feel free,haven't done it yet and please feel free
3.93,459.959,to put in your comments in the comment,to put in your comments in the comment
6.031,462.059,section so we will catch you next week,section so we will catch you next week
8.941,463.889,and at the end of the day,and at the end of the day
4.74,468.09,[Music],[Music]
